"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"56586099999","2019-05-22T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0020,1","22000,1,9,N","030000,1,9,9","+0188,1","+0063,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"99999,9,08044,1","2,1,003,1,+999,9",,,"SYN05856586 32680 10202 10188 20063 38044 52003 81/// 333 05204=",
"56586099999","2019-05-22T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","00240,1,W,N","030000,1,9,9","+0130,1","+0083,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0244,1","99999,9,08059,1","7,1,007,1,+999,9",,,"SYN05856586 32/80 90000 10130 20083 38059 57007 333 05200 10244=",
"56586099999","2019-05-22T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","00240,1,W,N","030000,1,9,9","+0140,1","+0071,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08050,1","7,1,009,1,+999,9",,,"SYN05256586 32/80 90000 10140 20071 38050 57009 333 05202=",
"56586099999","2019-05-23T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","024000,1,9,9","+0139,1","+0101,1","99999,9","12,0000,2,1","24,0000,2,1",,,"08,1,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"99999,9,08055,1","2,1,005,1,+999,9","60,1",,"SYN07656586 11574 80000 10139 20101 38055 52005 69902 760// 88/// 333 05301 79999=",
"56586099999","2019-05-23T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","025000,1,9,9","+0194,1","+0112,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"99999,9,08049,1","7,1,006,1,+999,9",,,"SYN04856586 42675 21601 10194 20112 38049 57006 82///=",
"56586099999","2019-05-23T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","110,1,N,0020,1","99999,9,9,N","027000,1,9,9","+0267,1","+0112,1","99999,9","06,0001,3,1",,,,"06,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","06,99,1,06,1,99,9,01250,1,99,9,99,9","240,N,+0128,1","99999,9,08017,1","7,1,032,1,+999,9",,,"SYN07056586 12677 61102 10267 20112 38017 57032 69911 86/// 333 05404 20128=",
"56586099999","2019-05-23T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0040,1","99999,9,9,N","021000,1,9,9","+0232,1","+0142,1","99999,9",,,"0,1,02,1","0,1,02,1","07,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,00450,1,99,9,99,9",,"99999,9,07995,1","7,1,022,1,+999,9","21,1",,"SYN06456586 41471 70204 10232 20142 37995 57022 72100 87/// 333 05551=",
"56586099999","2019-05-23T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","22000,1,9,N","018000,1,9,9","+0189,1","+0137,1","99999,9","06,0010,3,1",,"6,1,02,1","0,1,02,1","02,1,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,"99999,9,08011,1","2,1,016,1,+999,9","00,1",,"SYN07056586 11568 23603 10189 20137 38011 52016 60011 70060 82/// 333 05300=",
"56586099999","2019-05-23T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","00240,1,W,N","012000,1,9,9","+0165,1","+0142,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0280,1","99999,9,08027,1","7,1,004,1,+999,9",,,"SYN05856586 32/62 93601 10165 20142 38027 57004 333 05304 10280=",
"56586099999","2019-05-23T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","00240,1,W,N","012000,1,9,9","+0159,1","+0139,1","99999,9","24,0013,3,1",,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08015,1","7,1,012,1,+999,9",,,"SYN05856586 32/62 90201 10159 20139 38015 57012 333 05402 70013=",
"56586099999","2019-05-24T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","011000,1,9,9","+0168,1","+0141,1","99999,9","24,0013,3,1",,,,"08,1,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"99999,9,08017,1","2,1,002,1,+999,9",,,"SYN06456586 32561 83601 10168 20141 38017 52002 88/// 333 05403 70013=",
"56586099999","2019-05-24T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0020,1","22000,1,9,N","014000,1,9,9","+0229,1","+0145,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"99999,9,08010,1","7,1,007,1,+999,9",,,"SYN04856586 32664 12002 10229 20145 38010 57007 81///=",
"56586099999","2019-05-24T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0280,1","+0098,1","99999,9",,,,,"07,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,01250,1,99,9,99,9","240,N,+0158,1","99999,9,07987,1","7,1,023,1,+999,9",,,"SYN06456586 32680 72003 10280 20098 37987 57023 87/// 333 05301 20158=",
"56586099999","2019-05-24T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","016000,1,9,9","+0229,1","+0157,1","99999,9",,,,,"07,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,01250,1,99,9,99,9",,"99999,9,07969,1","7,1,018,1,+999,9",,,"SYN05856586 32666 70203 10229 20157 37969 57018 87/// 333 05300=",
"56586099999","2019-05-24T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0040,1","99999,9,9,N","013000,1,9,9","+0171,1","+0149,1","99999,9",,,,,"07,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,00450,1,99,9,99,9",,"99999,9,07993,1","2,1,024,1,+999,9",,,"SYN05856586 32463 73604 10171 20149 37993 52024 87/// 333 05252=",
"56586099999","2019-05-24T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","00240,1,W,N","030000,1,9,9","+0164,1","+0137,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0306,1","99999,9,08007,1","7,1,006,1,+999,9",,,"SYN05856586 32/80 93602 10164 20137 38007 57006 333 05200 10306=",
"56586099999","2019-05-24T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","140,1,N,0010,1","00240,1,W,N","030000,1,9,9","+0164,1","+0135,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08001,1","7,1,006,1,+999,9",,,"SYN05256586 32/80 91401 10164 20135 38001 57006 333 05101=",
"56586099999","2019-05-25T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0171,1","+0134,1","99999,9",,,,,"07,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,00450,1,99,9,99,9",,"99999,9,08004,1","2,1,003,1,+999,9",,,"SYN05856586 32480 73601 10171 20134 38004 52003 87/// 333 05100=",
"56586099999","2019-05-25T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","180,1,N,0020,1","22000,1,9,N","030000,1,9,9","+0224,1","+0135,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"99999,9,08000,1","7,1,004,1,+999,9",,,"SYN04856586 32680 21802 10224 20135 38000 57004 82///=",
"56586099999","2019-05-25T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0270,1","+0119,1","99999,9",,,,,"05,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","05,99,1,05,1,99,9,01250,1,99,9,99,9","240,N,+0159,1","99999,9,07975,1","7,1,025,1,+999,9",,,"SYN06456586 32680 51101 10270 20119 37975 57025 85/// 333 05151 20159=",
"56586099999","2019-05-25T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","22000,1,9,N","030000,1,9,9","+0258,1","+0143,1","99999,9",,,,,"03,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","03,99,1,03,1,99,9,01250,1,99,9,99,9",,"99999,9,07963,1","7,1,012,1,+999,9",,,"SYN05856586 32680 33603 10258 20143 37963 57012 83/// 333 05103=",
"56586099999","2019-05-25T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0020,1","22000,1,9,N","030000,1,9,9","+0207,1","+0155,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"99999,9,07976,1","2,1,013,1,+999,9",,,"SYN05856586 32680 10202 10207 20155 37976 52013 81/// 333 05204=",
"56586099999","2019-05-25T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","00240,1,W,N","030000,1,9,9","+0182,1","+0153,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0283,1","99999,9,07998,1","7,1,002,1,+999,9",,,"SYN05856586 32/80 93603 10182 20153 37998 57002 333 05102 10283=",
"56586099999","2019-05-25T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","00240,1,W,N","030000,1,9,9","+0166,1","+0131,1","99999,9","24,0028,3,1",,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08003,1","2,1,005,1,+999,9",,,"SYN05856586 42/80 93603 10166 20131 38003 52005 333 00000 70028=",
"56586099999","2019-05-26T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","017000,1,9,9","+0165,1","+0149,1","99999,9","06,0030,3,1","24,0030,3,1",,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08024,1","2,1,021,1,+999,9","60,1",,"SYN07656586 11467 80901 10165 20149 38024 52021 60031 760// 88/// 333 00251 70030=",
"56586099999","2019-05-26T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0190,1","+0151,1","99999,9",,,"6,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08037,1","2,1,013,1,+999,9","00,1",,"SYN05456586 41480 83402 10190 20151 38037 52013 70060 88///=",
"56586099999","2019-05-26T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0205,1","+0137,1","99999,9","06,0000,2,1",,"6,1,02,1","0,1,02,1","08,1,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9","240,N,+0163,1","99999,9,08027,1","7,1,010,1,+999,9","00,1",,"SYN07656586 11580 80202 10205 20137 38027 57010 69901 70060 88/// 333 00557 20163=",
"56586099999","2019-05-26T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0219,1","+0127,1","99999,9",,,,,"07,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,01250,1,99,9,99,9",,"99999,9,08009,1","7,1,018,1,+999,9",,,"SYN05856586 32680 70901 10219 20127 38009 57018 87/// 333 00554=",
"56586099999","2019-05-26T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0194,1","+0124,1","99999,9",,,,,"07,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,01250,1,99,9,99,9",,"99999,9,08017,1","2,1,008,1,+999,9",,,"SYN05856586 32680 70203 10194 20124 38017 52008 87/// 333 00451=",
"56586099999","2019-05-26T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0010,1","00240,1,W,N","020000,1,9,9","+0173,1","+0146,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0223,1","99999,9,08033,1","7,1,005,1,+999,9",,,"SYN05856586 32/70 93401 10173 20146 38033 57005 333 00451 10223=",
"56586099999","2019-05-26T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","00240,1,W,N","024000,1,9,9","+0170,1","+0139,1","99999,9","24,0002,3,1",,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08035,1","2,1,002,1,+999,9",,,"SYN05856586 32/74 90201 10170 20139 38035 52002 333 00300 70002=",
"56586099999","2019-05-27T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","019000,1,9,9","+0167,1","+0143,1","99999,9","12,0000,9,1","24,0000,2,1",,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08050,1","2,1,015,1,+999,9",,,"SYN07056586 12469 83401 10167 20143 38050 52015 69902 88/// 333 00300 79999=","Q01  00002PRCP12"
"56586099999","2019-05-27T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","003400,1,9,9","+0160,1","+0157,1","99999,9",,,"6,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08058,1","2,1,008,1,+999,9","60,1",,"SYN05456586 41434 83601 10160 20157 38058 52008 76060 88///=",
"56586099999","2019-05-27T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","019000,1,9,9","+0172,1","+0159,1","99999,9","06,0010,3,1",,"6,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","240,N,+0157,1","99999,9,08048,1","7,1,010,1,+999,9","21,1",,"SYN07656586 11469 80201 10172 20159 38048 57010 60011 72160 88/// 333 00253 20157=",
"56586099999","2019-05-27T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","014000,1,9,9","+0179,1","+0159,1","99999,9",,,"0,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08038,1","7,1,010,1,+999,9","21,1",,"SYN06456586 41464 83602 10179 20159 38038 57010 72100 88/// 333 00354=",
"56586099999","2019-05-27T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0165,1","+0142,1","99999,9","06,0001,3,1",,"6,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08041,1","2,1,003,1,+999,9","00,1",,"SYN07056586 11480 83602 10165 20142 38041 52003 69911 70060 88/// 333 00253=",
"56586099999","2019-05-27T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","00240,1,W,N","030000,1,9,9","+0135,1","+0122,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0191,1","99999,9,08055,1","7,1,005,1,+999,9",,,"SYN05856586 32/80 93601 10135 20122 38055 57005 333 00254 10191=",
"56586099999","2019-05-27T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","040,1,N,0010,1","00240,1,W,N","030000,1,9,9","+0127,1","+0114,1","99999,9","24,0015,3,1",,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08048,1","7,1,007,1,+999,9","21,1",,"SYN06456586 31/80 90401 10127 20114 38048 57007 721// 333 00154 70015=",
"56586099999","2019-05-28T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0123,1","+0109,1","99999,9","12,0000,2,1","24,0015,3,1",,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08060,1","2,1,012,1,+999,9",,,"SYN07056586 12480 83402 10123 20109 38060 52012 69902 88/// 333 00154 70015=",
"56586099999","2019-05-28T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0131,1","+0106,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08069,1","2,1,009,1,+999,9",,,"SYN04856586 32480 83603 10131 20106 38069 52009 88///=",
"56586099999","2019-05-28T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0149,1","+0111,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","240,N,+0122,1","99999,9,08058,1","7,1,011,1,+999,9",,,"SYN06456586 32480 83602 10149 20111 38058 57011 88/// 333 00152 20122=",
"56586099999","2019-05-28T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0146,1","+0112,1","99999,9",,,"6,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08045,1","7,1,013,1,+999,9","60,1",,"SYN06456586 31480 80202 10146 20112 38045 57013 76060 88/// 333 00153=",
"56586099999","2019-05-28T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","025000,1,9,9","+0123,1","+0105,1","99999,9","06,0000,2,1",,"6,1,02,1","0,1,02,1","08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08051,1","2,1,006,1,+999,9","00,1",,"SYN07056586 11475 83602 10123 20105 38051 52006 69901 70060 88/// 333 00154=",
"56586099999","2019-05-28T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","00240,1,W,N","010000,1,9,9","+0102,1","+0099,1","99999,9","06,0009,3,1",,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0151,1","99999,9,08059,1","7,1,010,1,+999,9",,,"SYN06456586 12/60 90000 10102 20099 38059 57010 69991 333 00053 10151=",
"56586099999","2019-05-28T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,9","012000,1,9,9","+0102,1","+0100,1","99999,9","24,0010,3,1",,,,,,,,,,"99999,9,08049,1","7,1,010,1,+000,1",,,"SYN004BUFR",
"56586099999","2019-05-29T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","023000,1,9,9","+0107,1","+0101,1","99999,9","06,0001,3,1","24,0010,3,1",,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08051,1","2,1,002,1,+999,9","21,1",,"SYN07656586 11473 83401 10107 20101 38051 52002 69911 721// 88/// 333 05152 70010=",
"56586099999","2019-05-29T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","022000,1,9,9","+0140,1","+0110,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08042,1","7,1,009,1,+999,9",,,"SYN04856586 32472 80000 10140 20110 38042 57009 88///=",
"56586099999","2019-05-29T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","270,1,N,0020,1","22000,1,9,N","024000,1,9,9","+0210,1","+0134,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9","240,N,+0101,1","99999,9,08011,1","7,1,031,1,+999,9",,,"SYN06456586 32674 12702 10210 20134 38011 57031 81/// 333 05506 20101=",
"56586099999","2019-05-29T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0030,1","22000,1,9,N","027000,1,9,9","+0215,1","+0132,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"99999,9,07988,1","7,1,023,1,+999,9",,,"SYN05856586 32677 10203 10215 20132 37988 57023 81/// 333 05607=",
"56586099999","2019-05-29T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","22000,1,9,N","030000,1,9,9","+0129,1","+0106,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"99999,9,08005,1","2,1,017,1,+999,9",,,"SYN05856586 32680 23603 10129 20106 38005 52017 82/// 333 05501=",
"56586099999","2019-05-29T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","00240,1,W,N","030000,1,9,9","+0119,1","+0084,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0242,1","99999,9,08050,1","2,1,005,1,+999,9",,,"SYN05856586 32/80 93603 10119 20084 38050 52005 333 05102 10242=",
"56586099999","2019-05-29T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0020,1","00240,1,W,N","030000,1,9,9","+0114,1","+0091,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08051,1","2,1,001,1,+999,9",,,"SYN05256586 32/80 93402 10114 20091 38051 52001 333 00001=",
"56586099999","2019-05-30T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0115,1","+0091,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08061,1","2,1,010,1,+999,9",,,"SYN05856586 32480 83602 10115 20091 38061 52010 88/// 333 00101=",
"56586099999","2019-05-30T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0135,1","+0092,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08069,1","2,1,008,1,+999,9",,,"SYN04856586 32480 80201 10135 20092 38069 52008 88///=",
"56586099999","2019-05-30T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0170,1","+0092,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","240,N,+0111,1","99999,9,08056,1","7,1,013,1,+999,9",,,"SYN06456586 32480 80201 10170 20092 38056 57013 88/// 333 00554 20111=",
"56586099999","2019-05-30T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0159,1","+0100,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08047,1","7,1,009,1,+999,9",,,"SYN05856586 32480 83603 10159 20100 38047 57009 88/// 333 00656=",
"56586099999","2019-05-30T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0144,1","+0075,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08058,1","2,1,011,1,+999,9",,,"SYN05856586 32480 83603 10144 20075 38058 52011 88/// 333 00502=",
"56586099999","2019-05-30T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","00240,1,W,N","030000,1,9,9","+0132,1","+0061,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0178,1","99999,9,08070,1","7,1,007,1,+999,9",,,"SYN05856586 32/80 93601 10132 20061 38070 57007 333 00201 10178=",
"56586099999","2019-05-30T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","00240,1,W,N","030000,1,9,9","+0124,1","+0067,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08061,1","7,1,009,1,+999,9","21,1",,"SYN05856586 31/80 93601 10124 20067 38061 57009 721// 333 00101=",
